Title,Released,Prod_Budget,Dom_Gross,World_Gross
House at the End of the Drive,2014-12-31,1400000.0,0.0,0.0
One Shot,2015-12-31,1400000.0,0.0,0.0
Kurmanjan datka,2014-12-31,1400000.0,0.0,0.0
Batman - The Movie,2001-08-21,1377800.0,0.0,0.0
The Ballad of Gregorio Cortez,1983-08-19,1305000.0,909000.0,909000.0
The 41 Year Old Virgin Who Knocked Up Sarah Marshall & Felt Superbad About It,2009-12-31,1300000.0,0.0,0.0
Forget Me Not,2011-05-24,1300000.0,0.0,13465.0
Neal n Nikki,2005-12-09,1300000.0,100358.0,329621.0
Rebecca,1940-01-01,1288000.0,6000000.0,6000000.0
The Lost Weekend,1945-01-01,1250000.0,11000000.0,11000000.0
Da Sweet Blood of Jesus,2015-01-13,1250000.0,0.0,0.0
Friday the 13th Part 2,1981-04-30,1250000.0,21722776.0,21722776.0
How Green Was My Valley,1941-10-28,1250000.0,0.0,0.0
Niagara,1953-01-21,1250000.0,2500000.0,2500000.0
The Rocky Horror Picture Show,1975-09-26,1200000.0,140241017.0,140241017.0
Sex Lies & Videotape,1989-08-04,1200000.0,24741667.0,36741667.0
The Trouble With Harry,1955-10-03,1200000.0,7000000.0,7000000.0
The Wicked Within,2013-12-31,1200000.0,0.0,0.0
The Wrong Man,1956-12-23,1200000.0,2000000.0,2000000.0
Extreme Movie,2008-12-31,1200000.0,0.0,81338.0
Strangers on a Train,1951-07-03,1200000.0,7000000.0,7000000.0
Q,1982-11-19,1200000.0,255000.0,255000.0
Il buono il brutto il cattivo,1967-12-29,1200000.0,6100000.0,6100000.0
Below Zero,2012-08-28,1200000.0,0.0,0.0
Charge of the Light Brigade The,1936-10-20,1200000.0,0.0,0.0
Reservoir Dogs,1992-10-23,1200000.0,2832029.0,2832029.0
Cotton Comes to Harlem,2014-09-09,1200000.0,0.0,0.0
The Blue Bird,1976-01-01,1200000.0,887000.0,887000.0
The Offspring,1987-09-04,1100000.0,1355728.0,1355728.0
Departure,2015-12-31,1100000.0,0.0,27561.0
The Vatican Exorcisms,2013-12-31,1100000.0,0.0,0.0
Dead Undead The,2010-12-31,1100000.0,0.0,0.0
Silent Running,2015-04-07,1100000.0,0.0,0.0
 Pages from a Virgins Diary,2003-05-14,1100000.0,39659.0,81371.0
Lake Mungo,2010-03-23,1100000.0,0.0,0.0
Casablanca,1943-01-23,1039000.0,10462500.0,10462500.0
Hidden Away,2014-01-07,1000000.0,0.0,0.0
Panic,2000-12-01,1000000.0,779137.0,1425707.0
Truth or Die,2012-10-09,1000000.0,0.0,0.0
The House of the Devil,2009-10-30,1000000.0,101215.0,102812.0
Heli,2013-12-31,1000000.0,0.0,31562.0
Alone with Her,2007-01-17,1000000.0,10787.0,844377.0
Transamerica,2005-12-02,1000000.0,9015303.0,16553163.0
Fear Clinic,2015-02-10,1000000.0,0.0,0.0
The Horror Network,2015-10-27,1000000.0,0.0,0.0
Rocky,1976-11-21,1000000.0,117235147.0,225000000.0
Love Lisa,2002-12-30,1000000.0,213137.0,213137.0
 A Deadly Summer,2012-03-20,1000000.0,0.0,0.0
 the Extraordinary Story of the New York Cosmos,2006-07-07,1000000.0,144601.0,215559.0
Dr No,1963-05-08,1000000.0,16067035.0,59567035.0
Doc Hollidays Revenge,2014-12-31,1000000.0,0.0,0.0
Blue Valentine,2010-12-29,1000000.0,9737892.0,16566240.0
Love Me Tender,1956-01-01,1000000.0,9000000.0,9000000.0
Karachi se Lahore,2015-12-31,1000000.0,0.0,17721.0
Bang Bang Baby,2014-12-31,1000000.0,0.0,0.0
Lisa Picard is Famous,2001-08-22,1000000.0,113433.0,113433.0
Sands of Iwo Jima,1949-01-01,1000000.0,7800000.0,7800000.0
Beyond the Valley of the Dolls,1970-01-01,1000000.0,9000000.0,9000000.0
Loving Annabelle,2006-12-31,1000000.0,0.0,5382.0
An Inconvenient Truth,2006-05-24,1000000.0,24146161.0,52769915.0
Chemical Cut,2016-12-31,1000000.0,0.0,0.0
Frat Party,2009-12-01,1000000.0,0.0,0.0
Tom Jones,1963-10-07,1000000.0,37600000.0,37600000.0
The Poker House,2009-07-17,1000000.0,0.0,0.0
Junebug,2005-08-03,1000000.0,2678010.0,3553253.0
Black Rock,2013-05-14,1000000.0,0.0,0.0
Por amor en el caserio,2015-12-22,1000000.0,0.0,0.0
 The Movie,2008-12-31,1000000.0,0.0,0.0
1982,2016-03-01,1000000.0,0.0,0.0
 A Year on Ice,2014-11-28,1000000.0,288757.0,288757.0
Ajami,2010-02-03,1000000.0,621859.0,2721096.0
Ask Me Anything,2015-03-03,950000.0,0.0,0.0
Jesse,2014-08-12,950000.0,0.0,0.0
Trance,2010-12-31,950000.0,0.0,11784772.0
On the Waterfront,1954-07-28,910000.0,9600000.0,9600000.0
40 Weeks,2014-12-31,900000.0,0.0,0.0
Le bonheur dElza,2015-05-05,900000.0,0.0,0.0
Bambi,1942-08-13,858000.0,102797000.0,268000000.0
Harrison Montgomery,2008-12-31,850000.0,0.0,0.0
London to Brighton,2009-08-11,825000.0,0.0,610776.0
Crying With Laughter,2009-12-31,820000.0,0.0,16909.0
Vessel,2015-01-09,800000.0,0.0,0.0
Cama adentro,2007-07-18,800000.0,200433.0,200433.0
Jodaeiye Nader az Simin,2011-12-30,800000.0,7098492.0,24426169.0
American Graffiti,1973-08-11,777000.0,115000000.0,140000000.0
Donkey Punch,2009-01-23,750000.0,19367.0,814801.0
Destiny,2014-12-31,750000.0,0.0,450.0
Adulterers,2016-01-05,750000.0,0.0,0.0
La mariÃ©e Ã©tait en noir ,1968-06-25,747000.0,44566.0,44566.0
High Noon,1952-01-01,730000.0,8000000.0,8000000.0
B-Girl,2010-01-26,700000.0,0.0,1160.0
 Last of the First,2014-12-31,650000.0,0.0,0.0
After,2012-12-31,650000.0,0.0,0.0
Starsuckers,2009-12-31,640000.0,0.0,14812.0
Treachery,2013-12-31,625000.0,0.0,0.0
Per qualche dollaro in piÃ¹,1967-05-10,600000.0,4300000.0,4300000.0
Irreplaceable,2015-02-24,600000.0,0.0,0.0
Light from the Darkroom,2014-12-31,600000.0,0.0,0.0
The Blair Witch Project,1999-07-14,600000.0,140539099.0,248300000.0
A Hard Days Night,1964-08-11,560000.0,1537860.0,1585688.0
Julija in alfa Romeo,2015-12-31,560000.0,0.0,8462.0
Mata Hari,1931-12-31,558000.0,900000.0,900000.0
Love Letters,1984-04-27,550000.0,5269990.0,5269990.0
High Road,2012-03-06,546173.0,0.0,0.0
Roadside,2015-04-14,500000.0,0.0,0.0
Going Under,1990-12-31,500000.0,0.0,0.0
The Little Ponderosa Zoo,2015-11-10,500000.0,0.0,0.0
Enter Nowhere,2012-04-03,500000.0,0.0,0.0
Johnny Suede,1991-01-01,500000.0,55000.0,55000.0
America Is Still The Place,2014-12-31,500000.0,0.0,0.0
Rodeo Girl,2015-12-31,500000.0,0.0,0.0
Now is Good,2013-01-08,500000.0,0.0,2141436.0
 Elizabeth Streb vs Gravity,2014-09-10,500000.0,1822.0,1822.0
Benji,1974-11-15,500000.0,31559560.0,31559560.0
Alleluia The Devils Carnival,2015-08-11,500000.0,0.0,0.0
Drones,2010-12-31,500000.0,0.0,0.0
Crabs,2016-12-31,500000.0,0.0,0.0
Girls Gone Dead,2012-07-17,500000.0,0.0,0.0
Brooklyn Bizarre,2015-12-01,500000.0,0.0,0.0
 30 Century Man,2009-02-27,500000.0,6840.0,77121.0
Groove,2000-06-09,500000.0,1115313.0,1167524.0
Insomnia Manica,2005-12-31,500000.0,0.0,0.0
Bucky & the Squirrels,2013-12-31,500000.0,0.0,0.0
Finishing the Game,2007-10-05,500000.0,52850.0,53201.0
Shichinin no samurai,1956-11-19,500000.0,271736.0,271736.0
Fight to the Finish,2014-12-31,500000.0,0.0,0.0
Fengkuang de Shitou,2006-12-31,500000.0,0.0,3000000.0
Diamond Rufff,2014-12-31,500000.0,0.0,0.0
The Sound & the Shadow,2014-12-31,500000.0,0.0,0.0
El rey de Najayo,2012-12-31,500000.0,0.0,0.0
 The Mysteries & Mentors of Ricky Jay,2013-04-17,500000.0,152449.0,152449.0
Love in the Time of Monsters,2015-02-10,500000.0,0.0,0.0
Kingdom of the Spiders,1977-01-01,500000.0,17000000.0,17000000.0
The Toxic Avenger,1984-12-31,475000.0,0.0,0.0
Straight out of Brooklyn,1991-01-01,450000.0,2712293.0,2712293.0
Rise Of the Entrepreneur - The Search For A Better Way,2014-12-31,450000.0,0.0,0.0
Mutual Friends,2014-07-01,450000.0,0.0,0.0
42nd Street,1933-03-09,439000.0,1438000.0,2281000.0
E tu vivrai nel terrore - LaldilÃ ,1983-01-01,400000.0,126387.0,126387.0
Monty Python & the Holy Grail,1975-05-10,400000.0,3427696.0,5028948.0
Viskningar och rop,2015-03-31,400000.0,0.0,0.0
My Beautiful Laundrette,1986-04-01,400000.0,0.0,0.0
Tarnation,2004-10-06,400000.0,592014.0,1162014.0
Pancakes,2014-12-31,400000.0,0.0,0.0
Quinceanera,2006-08-02,400000.0,1692693.0,2797199.0
The Dark Hours,2005-10-13,400000.0,423.0,423.0
The Broadway Melody,1929-02-01,379000.0,2800000.0,4358000.0
51 Birch Street,2006-10-18,350000.0,84689.0,84689.0
 The Confrontation,1987-01-01,350000.0,4000000.0,4000000.0
Maniac,1980-01-01,350000.0,10000000.0,10000000.0
12 Angry Men,1957-04-13,340000.0,0.0,0.0
It Happened One Night,1934-01-01,325000.0,2500000.0,2500000.0
Tupac Resurrection,2003-11-14,300000.0,7718961.0,7808524.0
Sisters in Law,2006-04-12,300000.0,33312.0,33312.0
Amidst the Devils Wings,2015-12-08,300000.0,0.0,0.0
Andersons Cross,2010-12-31,300000.0,0.0,0.0
Walking to Paris,2015-12-31,300000.0,0.0,0.0
Nothing But a Man,2012-11-09,300000.0,17241.0,17241.0
Death Race 2000,1975-04-01,300000.0,0.0,0.0
Wendy & Lucy,2008-12-10,300000.0,865695.0,1416046.0
Death Calls,2010-12-31,290000.0,0.0,0.0
The Frozen,2012-12-18,250000.0,0.0,0.0
Rock the House,2011-12-31,250000.0,0.0,0.0
4/11,2015-12-31,250000.0,0.0,0.0
Give Me Shelter,2015-02-24,250000.0,0.0,0.0
Rust,2010-10-05,250000.0,0.0,0.0
Butterfly,2010-12-31,250000.0,0.0,0.0
Love & Other Catastrophes,1997-03-28,250000.0,212285.0,743216.0
Ink,2009-11-10,250000.0,0.0,0.0
Sticky Fingers of Time,1999-01-08,250000.0,18195.0,20628.0
The Christmas Bunny,2010-12-31,250000.0,0.0,0.0
Along the Roadside,2015-03-24,250000.0,0.0,3234.0
Horse Camp,2014-12-31,250000.0,0.0,0.0
Shooting the Warwicks,2015-12-31,250000.0,0.0,0.0
The Big Parade,1925-01-01,245000.0,11000000.0,22000000.0
Mad Max,1980-03-21,200000.0,8750000.0,99750000.0
Sanctuary; Quite a Conundrum,2014-08-26,200000.0,0.0,0.0
 An American Girl Holiday,2004-12-31,200000.0,0.0,0.0
Per un pugno di dollari,1967-01-18,200000.0,3500000.0,3500000.0
H,2014-12-31,200000.0,0.0,0.0
Perfect Cowboy,2015-11-10,200000.0,0.0,0.0
Dolphin,1979-06-30,170000.0,14000.0,14000.0
Lumea e a mea,2015-12-31,168000.0,0.0,29827.0
Sweet Sweetbacks Baad Asssss Song,1971-01-01,150000.0,15200000.0,15200000.0
Once,2007-05-16,150000.0,9445857.0,23344056.0
A Charlie Brown Christmas,2009-10-06,150000.0,0.0,0.0
Escaping the Holocost,2015-12-31,150000.0,0.0,0.0
Speak No Evil,2013-12-31,150000.0,0.0,32927.0
The Brain That Sings,2015-08-11,125000.0,0.0,0.0
Romantic Schemer,2015-12-31,125000.0,0.0,0.0
Une Femme MariÃ©e,2016-05-24,120000.0,0.0,0.0
A Dogs Breakfast,2007-12-31,120000.0,0.0,0.0
A Dogs Breakfast,2007-12-31,120000.0,0.0,0.0
The Birth of a Nation,1915-02-08,110000.0,10000000.0,11000000.0
Dude Wheres My Dog,2014-12-31,100000.0,0.0,0.0
Tiger Orange,2015-07-07,100000.0,0.0,0.0
Open Secret,2015-03-25,100000.0,0.0,0.0
The Past is a Grotesque Animal,2014-06-19,100000.0,20056.0,20056.0
Lunchtime Heroes,2015-12-31,100000.0,0.0,0.0
Hollywood Shuffle,1987-03-01,100000.0,5228617.0,5228617.0
Echo Dr,2013-12-31,100000.0,0.0,0.0
Eraserhead,1977-01-01,100000.0,7000000.0,7000000.0
Penitentiary,1980-05-10,100000.0,287000.0,287000.0
Closure,2015-03-17,100000.0,0.0,0.0
The Night Visitor,2015-11-10,100000.0,0.0,0.0
Absentia,2011-12-31,70000.0,0.0,8555.0
I Love You Â Dont Touch Me,1998-02-20,68000.0,33598.0,33598.0
The Brain That Wouldnt Die,2015-12-22,60000.0,0.0,0.0
Hayride,2012-12-31,60000.0,0.0,0.0
Big Things,2009-12-31,50000.0,0.0,0.0
The Call of Cthulhu,2005-12-31,50000.0,0.0,0.0
Bending Steel,2015-08-04,50000.0,0.0,0.0
Run Hide Die,2015-09-01,50000.0,0.0,0.0
The Image Revolution,2014-12-31,50000.0,0.0,0.0
Happy 40th,2014-12-31,35000.0,0.0,0.0
The Last Waltz,1991-07-01,35000.0,321952.0,321952.0
Paraphobia,2013-12-31,30000.0,0.0,0.0
Clerks,1994-10-19,27000.0,3073428.0,3894240.0
Pink Narcissus,1999-12-24,27000.0,8231.0,8231.0
Backmask,2015-09-01,25000.0,0.0,2322.0
Dutch Kills,2015-12-01,25000.0,0.0,0.0
Deep Throat,1972-06-30,25000.0,45000000.0,45000000.0
Slacker,1991-08-01,23000.0,1227508.0,1227508.0
Dry Spell,2014-12-31,22000.0,0.0,0.0
Flywheel,2003-12-31,20000.0,0.0,0.0
The Ridges,2011-11-25,17300.0,0.0,0.0
Stories of Our Lives,2014-12-31,15000.0,0.0,0.0
Tin Can Man,2007-12-31,12000.0,0.0,0.0
The Rise & Fall of Miss Thang,2008-08-14,10000.0,401.0,401.0
Bang,1996-04-01,10000.0,527.0,527.0
Family Motocross,2015-05-19,10000.0,0.0,0.0
Cavite,2006-05-26,7000.0,70071.0,71644.0
El Mariachi,1993-02-26,7000.0,2040920.0,2041928.0
The Mongol King,2004-01-01,7000.0,900.0,900.0
Return to the Land of Wonders,2005-07-13,5000.0,1338.0,1338.0
Shanghai Calling,2013-02-15,3967.0,10443.0,10443.0
